token_pair,seven_day_volume,thirty_day_volume,all_time_volume,break_1,fee_rate,all_time_fees,tokenA_fees,tokenB_fees,break_2,lps,tvl,tokenA_balance,tokenB_balance,tokenA_price,tokenB_price
<nil>,2.3868662427510732e+08,2.462727722636201e+09,8.323104868464138e+11,|,<nil>,8.744189918685807e+06,5.7406398742286766e+13,6.484532792500659e+13,|,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-GUMMY<a href=""https://solscan.io/address/Bu8YA4gcRznFsrG32FAH9V57xyJzodvCLXfY7pp47aEY"" target=""blank""> (Bu8Y...) </a>",25.64724495172,254.99562157544995,1.5363602570406735e+07,|,0.01,153636.02570406778,1064.3418205605615,1.2296552369428691e+06,|,290,215.3280273716,1.089551320000000000,77904.959330826000000000,197.63,<nil>
"SOL-PEPE<a href=""https://solscan.io/address/FeuiSGddBHejSpCi8UNWAiA9XscbVtvGAGmS9By4Nxrt"" target=""blank""> (Feui...) </a>",3.4737450606100007,14.85795328756,1.5300741418928975e+07,|,0.003,45902.22425678586,272.9119620784383,1.2925060206912344e+06,|,159,112.22725599818,0.567865486000000000,26387.929630000000000000,197.63,<nil>
"W-USDC<a href=""https://solscan.io/address/Bm3dJydsYdK6K8EsQZ7GDpJyQzfDkhx7Y1qHcrnujMz4"" target=""blank""> (Bm3d...) </a>",12.431748489943,29.144609828616996,1.5281688754685247e+07,|,0.01,152816.88754685142,109655.3536414083,152695.97942594215,|,277,1122.816037317383,5237.444615000000000000,195.740823000000000000,0.177001,1.000216
"SOL-COMP4<a href=""https://solscan.io/address/Fxm9C6mGaRswSzQwpxW3MTjJbHzd6tvoWVYKWEmrHya6"" target=""blank""> (Fxm9...) </a>",0,0,1.5221028743479546e+07,|,0.0001,1522.1028743479494,10.843685645836969,10.784497860467338,|,17,0.0071407671599999995,0.000036132000000000,0.000039337000000000,197.63,<nil>
"SOL-CATTZ<a href=""https://solscan.io/address/DokE9ESsbbv3qLYyVbuYh8yMYBqXXMC5P6LwcmhzTCB5"" target=""blank""> (DokE...) </a>",974.9775503641403,3535.978581331449,1.5209975146906774e+07,|,0.01,152099.7514690724,1059.7040433772197,1.5712168033191586e+09,|,559,1113.75951215762,5.635579174000000000,282073702.583921860000000000,197.63,<nil>
"SOL-GINNA<a href=""https://solscan.io/address/9qyqY3BPfc2Ex9BktiZhDJwfqVHChHXwTQpFNH136psy"" target=""blank""> (9qyq...) </a>",133.56552794345998,19106.879653451593,1.5004703358276488e+07,|,0.01,150047.0335827666,944.3641349568557,5.073275480946183e+10,|,344,98.70195702341,0.499428007000000000,10424160658.696631000000000000,197.63,<nil>
"SOL-USA<a href=""https://solscan.io/address/EN8mat5gNeQ84JQkZ1JwwFNTnzjP6GvGs24rwWNhggbm"" target=""blank""> (EN8m...) </a>",4629.316052524429,2.8680614769468247e+06,1.4867338278301384e+07,|,0.01,148673.38278301433,889.1063254525016,3.728751029502008e+10,|,284,2296.1103363676284,3.152087436000000000,939979379.994915000000000000,197.63,1.78e-06
"GUAC-USDC<a href=""https://solscan.io/address/4rJktf4exNDLBjkm3RPD8BBYihTZKVtr8jPpy7DjNrQA"" target=""blank""> (4rJk...) </a>",1625.502403227669,8182.472714963168,1.485652377219927e+07,|,0.01,148565.23772199394,3.4894668484160522e+12,148455.38670495173,|,497,3218.97217698029,82806800613.432480000000000000,1562.498665000000000000,2e-08,1.000216
"SOL-WEN<a href=""https://solscan.io/address/HLZhDXoCKDmDjhFubaEa5um3dMcbEFDs847EixYgbUM5"" target=""blank""> (HLZh...) </a>",906.2491354341306,14460.602315398384,1.4855493946658198e+07,|,0.01,148554.93946657912,1483.7127307755138,1.331893729505583e+09,|,2102,2009.3568641656398,10.167266428000000000,55153594.990420000000000000,197.63,<nil>
"POLIS-ATLAS<a href=""https://solscan.io/address/9HfmWsAwjZpCMCfqFZz3iLtd5K6vxFAY9SmM2XbtUVbZ"" target=""blank""> (9Hfm...) </a>",82157.94836560961,506144.7344171721,1.4834834690339562e+07,|,0.01,148348.34690339616,641377.9220213916,4.182905805148775e+07,|,347,276086.09759359603,1938526.214822750000000000,51192393.589955540000000000,0.09486,0.001801
"USDC-CHEEP<a href=""https://solscan.io/address/FtNMdgDEmj6qSABq5h9XmVwdcwRgqJhshqigFRni2NcP"" target=""blank""> (FtNM...) </a>",0.7817316004720001,6.080203841893,1.4830807473500863e+07,|,0.02,296616.1494700181,296470.5724635204,4.914679154629291e+07,|,201,9.59821276624,9.596140000000000000,102676.143976000000000000,1.000216,<nil>
"USDC-USDC<a href=""https://solscan.io/address/BVHMg2xUp5NMMaH1Vxr1iqXu75LXhHNKFyFgTECevtj"" target=""blank""> (BVHM...) </a>",0,0,1.4817322673363997e+07,|,0.0005,7408.661336682004,7403.112479950991,7402.292089200985,|,38,0.10757684494900001,0.003683000000000000,0.103871000000000000,1.000111,1.000216
"NOHAT-SOL<a href=""https://solscan.io/address/c7mTfQLXMsPE1ZAbQgGRSdxmVBHvywD4vE1LkbgXup4"" target=""blank""> (c7mT...) </a>",9.157852082100002,15.913152326670003,1.4795845299834205e+07,|,0.02,295916.9059966841,2.658649807110947e+07,1979.1614225337132,|,309,23.690687157459998,238145.459733000000000000,0.119873942000000000,<nil>,197.63
"SOL-KNOB<a href=""https://solscan.io/address/HYHP87XCPD8LZec5q6BitxRfYyFkePLCRAhNePUkGc4P"" target=""blank""> (HYHP...) </a>",0.6665592257499999,11.35444392448,1.4745110830304584e+07,|,0.01,147451.1083030478,1548.7303450430672,5.375946158605783e+08,|,118,25.427748797067924,0.078955071000000000,2950107.542143521000000000,197.63,3.33e-06
<nil>,810352.6878492567,5.937641817085597e+06,1.4630146512697224e+07,|,<nil>,209362.86181051517,7.814172306051375e+06,8.118886400723119e+06,|,37,<nil>,<nil>,<nil>,<nil>,<nil>
"USDC-DARK<a href=""https://solscan.io/address/HCX8iPJoRSx5Mcj1237NzcefTSdUc3WknbaA3xPXdSCv"" target=""blank""> (HCX8...) </a>",221.471192884603,1581.6814816160952,1.4590627925574958e+07,|,0.01,145906.27925575004,145796.79781533964,339840.7636600919,|,81,206.02419054308785,97.736961000000000000,950.269620120000000000,1.000216,0.113932
<nil>,812789.2738978886,1.456316877579305e+07,1.456316877579305e+07,|,<nil>,243548.51037496695,232900.48025295226,238944.40319935462,|,161,<nil>,<nil>,<nil>,<nil>,<nil>
"BLZE-USDC<a href=""https://solscan.io/address/9XzJpnEti2v4kSf1nGCC4gyysj5wumAve1Fza3sx5eei"" target=""blank""> (9XzJ...) </a>",25238.021154434504,110460.7089082349,1.45525162563665e+07,|,0.01,145525.1625636647,1.5472850598627132e+08,145409.49695773167,|,1157,9089.100907245433,7909110.799400156000000000,4706.436934000000000000,0.000554,1.000216
"SOL-CHEEM<a href=""https://solscan.io/address/2c1cu1aGiw6kNn7Dwz76QjAgwyDkP7YWHv8izZge4JwE"" target=""blank""> (2c1c...) </a>",14.599634268460001,93.14113908802997,1.4490007976757523e+07,|,0.01,144900.0797675747,1018.693594469578,7.411239108309811e+07,|,81,211.37362059359202,0.850114676000000000,51625544.256800000000000000,197.63,8.4e-07
"SOL-RNT<a href=""https://solscan.io/address/HMyWe2BifVtfSG5bfdhQqXtrfhzrForJtW84sFwNqzMk"" target=""blank""> (HMyW...) </a>",0,0,1.4451831488826575e+07,|,0.01,144518.31488826717,917.7808821867667,4.4696970914781615e+06,|,187,0.85083805941,0.004305207000000000,1208.805014000000000000,197.63,<nil>
"ACS-USDC<a href=""https://solscan.io/address/DQbUWSZoLpuHmdyqnJzpctPBkoKdJhMZdE1cJoWk2pnt"" target=""blank""> (DQbU...) </a>",336661.9275809585,1.2020262980954514e+06,1.4325281144742647e+07,|,0.01,143252.81144742068,4.455326286964421e+07,143230.9908835286,|,486,19846.467486414884,4271618.807428000000000000,8802.431544000000000000,0.002585,1.000216
"SOL-$NAP<a href=""https://solscan.io/address/CLH7YFHMzzqsDnr6z1vKD5uzTKmnX4btdtcQivoJXrBR"" target=""blank""> (CLH7...) </a>",0.12171568760999998,7.80176849063,1.4231051716479499e+07,|,0.01,142310.51716479528,742.160853567028,2.1910747807014604e+09,|,319,119.26706324986489,0.318536022000000000,12215789.419090000000000000,197.63,4.61e-06
"SOL-POPCA<a href=""https://solscan.io/address/FjpUZNi84CrL8NPBkqTsMyLkxMHJfAjDZiZ65zsEgXnR"" target=""blank""> (FjpU...) </a>",761040.755568427,2.221153947452499e+06,1.414800590483173e+07,|,0.003,42444.01771449525,248.6797510613801,108196.45575430393,|,139,60252.656824995196,74.464036345000000000,214275.499955922000000000,197.63,0.212513
"JLP-USDC<a href=""https://solscan.io/address/HrZLnd9SJUHaP7zEwBLyzQKWyzVfsAU7JbtntyGwcEYg"" target=""blank""> (HrZL...) </a>",0,0,1.4131098019336106e+07,|,0.0016,22609.756830937793,6786.1830346639335,22598.54621643489,|,73,3.08511808136,0.330455000000000000,1.627460000000000000,4.41,1.000216
"HADES-USDC<a href=""https://solscan.io/address/2QK4n92cVZvAW8WjSYz4imyFECJunKHETDDu6X3w29b8"" target=""blank""> (2QK4...) </a>",0,3.4587265034179997,1.4104612317441626e+07,|,0.01,141046.1231744177,144959.1572528101,141062.92310209322,|,342,4.016416321437744,185.064967472000000000,0.633847000000000000,0.018277,1.000216
"META-USDC<a href=""https://solscan.io/address/8nJ76wCnqDK7REWwforxhDmvaF8bw8TPrGUwW3UNEeGk"" target=""blank""> (8nJ7...) </a>",7.277966955273001,54.54773671618001,1.3974228208117304e+07,|,0.003,41922.68462435258,164117.78317124676,41882.14808710093,|,109,56419.24119528393,200641.380659000000000000,179.022245000000000000,0.280302,1.000216
"SOL-PENG<a href=""https://solscan.io/address/AGaCuqSKdPyEeHswD6Cn9KETcyTHC7t1tVbqHoDUQ3QT"" target=""blank""> (AGaC...) </a>",144.74398108832,244.72674367739987,1.3969076084432697e+07,|,0.02,279381.52168865304,1666.863549651974,360308.80327608157,|,379,116.21109062916,0.588023532000000000,4424.122191000000000000,197.63,<nil>
"WSTET-BSO13<a href=""https://solscan.io/address/EayvzE9HhAWAp9jnr98FmFhSAc3SYmVhVuVTyySb38fK"" target=""blank""> (Eayv...) </a>",56876.53138725164,396286.82730435266,1.3956527953048004e+07,|,0.003,41869.583859143524,14.640933643470506,415.69694414007324,|,203,43314.6981722183,7.704544930000000000,99.026828190000000000,2609.6,234.37
"SOL-OMNI<a href=""https://solscan.io/address/4tYfV3Y68ytAKZiP41x68otuydj1pMFy3KK78L8U5Qdo"" target=""blank""> (4tYf...) </a>",48.03011687463,184.14503564046996,1.3890251399018936e+07,|,0.01,138902.5139901894,1270.6471953951464,1.536174396361356e+08,|,309,254.00217766882517,0.566960778000000000,7483063.738148930000000000,197.63,1.897e-05
"MSOL-UST<a href=""https://solscan.io/address/8o4xKJDptG3xNQnYjYn4xBCTxv2Jwpq8AyzSA2AnqWuU"" target=""blank""> (8o4x...) </a>",0,0,1.386409786346663e+07,|,0.003,27728.216374202137,356.3397700994121,30873.893813404426,|,161,8.880797644224,0.032500123000000000,70.280169000000000000,249.93,0.010786
"SOL-ZERO<a href=""https://solscan.io/address/7VcjRAsJDJNTpB81UXT5F1e8fKQs2PNvXbLbzY1ux9gz"" target=""blank""> (7Vcj...) </a>",0,0,1.3822319899246939e+07,|,0.01,138223.19899247092,1299.3050590859345,101167.09838954415,|,210,1913.5093225094063,0.008435509000000000,12517.299214761000000000,197.63,0.152736
<nil>,4843.76962997135,1.3657108870994998e+07,1.3657108870994998e+07,|,<nil>,273142.17741989903,1.6740559410195055e+06,1.752086137738327e+06,|,430,<nil>,<nil>,<nil>,<nil>,<nil>
<nil>,10550.523091200579,1.0409790871512989e+07,1.3596684870190307e+07,|,<nil>,88378.45165623608,10809.330211326405,11877.800424968524,|,237,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-CAT<a href=""https://solscan.io/address/5xJmTPakdDU7usqgUjn1YQAHr9oCF7ghXzzHPsEDUNFm"" target=""blank""> (5xJm...) </a>",0,0,1.3558614108855259e+07,|,0.02,271172.2821771037,1615.19153636295,1.757934025871958e+07,|,182,3.27839276494,0.016588538000000000,4467.278111885000000000,197.63,<nil>
<nil>,24237.46443981071,1.355104145149411e+07,1.355104145149411e+07,|,<nil>,271020.829029887,13215.480431131373,12433.745008549307,|,931,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-PEPE<a href=""https://solscan.io/address/DWwKLp6gdjSQ7txnobtbhDt4efCTSuifAFDJ2eteaZkj"" target=""blank""> (DWwK...) </a>",7.84689131487,27.737245201229992,1.3542111735744877e+07,|,0.02,270842.23471489357,1630.0027206987415,1.3585845736960672e+07,|,163,48.17591213282,0.243768214000000000,42911.790101000000000000,197.63,<nil>
"SOL-MXM<a href=""https://solscan.io/address/DuFr6uwYhpstF4jzhwUxM9LbVfpJECanJC6HbKpkwm6j"" target=""blank""> (DuFr...) </a>",80993.46520678319,500236.00620670925,1.3532637336789293e+07,|,0.003,40597.91201036844,304.2395006870049,1.0856913209287687e+06,|,21,66246.34791511181,335.203905860000000000,11012859.379334000000000000,197.63,<nil>
"USDC-USDT<a href=""https://solscan.io/address/CxF3jKhGrauHQjFk8L5XUkLTjmeLFqHUYHLCYYSautMC"" target=""blank""> (CxF3...) </a>",35967.59078190322,1.9656131241342903e+06,1.3515051390875839e+07,|,0.0005,6757.52569543789,6750.706441825116,6757.0402157130175,|,156,13403.42266342533,12887.701582000000000000,512.240179000000000000,1.000216,1.001361
"SOL-STEP<a href=""https://solscan.io/address/5AX84BrKDWpUZ87fbQpkm7XsSx8bWwANePRmAx17tQjM"" target=""blank""> (5AX8...) </a>",45994.47887701058,294390.01104369515,1.3419838518917544e+07,|,0.003,32023.627952603918,927.8518235608059,873536.8788729546,|,164,3607.7202457296503,18.254922055000000000,59780.355485676000000000,197.63,<nil>
<nil>,68408.2411408931,1.7227046833169002e+06,1.3351298232490558e+07,|,<nil>,29138.241715589007,39160.32703269446,39040.34659396095,|,85,<nil>,<nil>,<nil>,<nil>,<nil>
"WYNN-USDC<a href=""https://solscan.io/address/BnfUT1mjfQ8oG3CmSw4SXmLKJj8QzWEHREGqZcba2KoC"" target=""blank""> (BnfU...) </a>",22.171458185358997,1772.8020863218442,1.328556282283395e+07,|,0.01,132855.6282283392,1.0404828908370115e+07,132751.81398667896,|,227,89.929139497872,27046.922482000000000000,42.858237000000000000,0.00174,1.000216
"ETH-BTC<a href=""https://solscan.io/address/C5rC22hhVaVqxh2e6X53swiQQwvdYnuXkxzRtB55F79U"" target=""blank""> (C5rC...) </a>",18778.538761310003,52069.51569837999,1.3144567190213598e+07,|,0.003,39433.7015706411,4.682542943999995,1.0021700969999991,|,10,2397.76323312,0.127497000000000000,0.021708000000000000,2595.88,95208.97
"USDC-CHONK<a href=""https://solscan.io/address/C5wdmudkJgTHiY7WF7MtygqB6GC3Mc7o8879Qe8sVk1j"" target=""blank""> (C5wd...) </a>",20361.432757717725,117040.9808715744,1.307695076276877e+07,|,0.01,130769.50762768817,130643.598651859,4.62285858177801e+09,|,228,25727.23959260126,13846.943687000000000000,1999546290.532806000000000000,1.000216,5.94e-06
"SOL-SELFI<a href=""https://solscan.io/address/91bcgg3sNYbgYWznHorjp6s4db1zeYkB483LZbKPp9yD"" target=""blank""> (91bc...) </a>",1079.1940836067995,19036.65459708281,1.3043610347331358e+07,|,0.02,260872.20694662572,1622.9380044522725,1.908841324960045e+07,|,241,378.29340540862995,1.914149701000000000,493135.582746000000000000,197.63,<nil>
"EUROE-USDC<a href=""https://solscan.io/address/5JYVSXAkbZNmikmFbdkvgY8z3bLoAGBZTjx5nqs29eQS"" target=""blank""> (5JYV...) </a>",67960.39420165929,314680.62372963637,1.2953742346056977e+07,|,0.0005,6476.871173028498,5986.7254132766475,6472.564802507705,|,13,201235.60357323405,194157.119498000000000000,768.405873000000000000,1.032499,1.000216
"SOL-ACS<a href=""https://solscan.io/address/Go1hKVCy6mJA5usvHNV74KjkexXG2AUporDMeda5icmb"" target=""blank""> (Go1h...) </a>",767418.9234540742,2.3328901092620846e+06,1.2755044082540795e+07,|,0.01,127550.44082540745,1107.290830889131,5.360723292810422e+07,|,654,44287.4102109613,102.465683714000000000,9298691.349541000000000000,197.63,0.002585
<nil>,110191.97412105801,2.097776297202189e+06,1.2649785226298572e+07,|,<nil>,85434.2205838848,1.0382632308047474e+06,1.0847041603133746e+06,|,32,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-EJPTJ<a href=""https://solscan.io/address/FWCHXrNUfMFVbcf5y7ADMSWP8Y42GfRAkm7eHLmER9E7"" target=""blank""> (FWCH...) </a>",759.1760885083904,8848.908467651976,1.2594181048723083e+07,|,0.01,125941.8104872287,1030.816565621465,5.79375923155535e+06,|,106,1205.765857004694,0.532614703000000000,122101.987490381000000000,197.63,0.009013
"SOL-RAY<a href=""https://solscan.io/address/5sgXhG1c9VBceg6aVQguK3NnbPfHinERZj86As6zW5Be"" target=""blank""> (5sgX...) </a>",222193.00500678542,5.338505854570815e+06,1.2507144847881896e+07,|,0.0016,20011.43175661071,91.95795495569956,3714.371908236774,|,136,18653.58964908671,46.080642917000000000,1814.956690000000000000,197.63,5.26
<nil>,94.09385089346999,3958.3915734386696,1.24898289066853e+07,|,<nil>,249796.5781337104,6.256520449103361e+06,6.337667839817759e+06,|,468,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-TREMP<a href=""https://solscan.io/address/C1CjsZdssqbSkk81ADPxJisZWZkb53TZbLxGPMwz6976"" target=""blank""> (C1Cj...) </a>",0,6.716348084420001,1.2477120270516854e+07,|,0.02,249542.40541034006,1492.0388732880938,538629.8759415376,|,262,920.5340538027272,0.000184723000000000,17225.846267497000000000,197.63,0.053437
"SOL-LIKE<a href=""https://solscan.io/address/5rtu9KHabPvJ5uiZ7j4zHvEkGLgy5LdMB3zgRSCp28PU"" target=""blank""> (5rtu...) </a>",920.9896605832201,29145.445080798163,1.2442781419061178e+07,|,0.01,124427.81419061088,766.6227157094692,1.0653650036517878e+06,|,150,12359.947829420837,11.701784744000000000,549634.798165433000000000,197.63,0.01828
"SOL-GIKO<a href=""https://solscan.io/address/7B12MDALsnmgLeqxGfJDeLUuPvkekHNyA9rvXEgnQ7bj"" target=""blank""> (7B12...) </a>",46516.160210902126,292988.535715461,1.2429444925049443e+07,|,0.01,124294.44925049474,772.1067664194759,79802.56411915984,|,86,10875.004020219529,55.027091131000000000,10579.744742345000000000,197.63,<nil>
<nil>,809757.958026641,2.9342086574979317e+06,1.24186307988335e+07,|,<nil>,85490.80039461517,4.866906418297223e+08,3.772394440279581e+08,|,5,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-OLAS<a href=""https://solscan.io/address/5dMKUYJDsjZkAD3wiV3ViQkuq9pSmWQ5eAzcQLtDnUT3"" target=""blank""> (5dMK...) </a>",98435.86762545221,985118.3738779796,1.2400273123660464e+07,|,0.003,37200.81937098144,240.1400198002148,15090.819905513521,|,62,134352.03220902226,342.393775811000000000,152898.631153730000000000,197.63,0.436137
"WETH-USDC<a href=""https://solscan.io/address/ERcyMw5fgPM1RJXqcWKWcUsfbgSWsvyTWNdxvRxmai4D"" target=""blank""> (ERcy...) </a>",457592.06493965496,457592.06493965496,1.2359640405752273e+07,|,0.0005,6179.820202876316,2.5628960802549994,6175.242583509218,|,1,29302.08790706992,0.851107890000000000,27070.610545000000000000,2614.98,1.000216
<nil>,727852.5867615348,4.614015319524796e+06,1.2226475951958911e+07,|,<nil>,85835.77310260954,3.2551442665802084e+07,3.3301926365919158e+07,|,22,<nil>,<nil>,<nil>,<nil>,<nil>
"HNT-MOBIL<a href=""https://solscan.io/address/7aBmtU6ozsC4BohKwm7i1B68HS2WC41WKdiemgVrH2s8"" target=""blank""> (7aBm...) </a>",0,0,1.2204833505682431e+07,|,0.01,122048.3350568244,21054.230357679033,8.09886916136583e+07,|,44,22.810585956331003,4.044449460000000000,15252.469373000000000000,3.2,0.000647
"BONK-PYTH<a href=""https://solscan.io/address/Ckgsi4DDinsvnUdYzQNnLPtnR9t7LEtGcJZA7jWfvwAv"" target=""blank""> (Ckgs...) </a>",409.76207893985276,2624.6060446103093,1.2077242622034337e+07,|,0.003,36231.72786610309,6.461040099836994e+09,82736.2751498851,|,207,2028.3929180223827,34843139.650460000000000000,7206.065887000000000000,1.708e-05,0.198898
<nil>,29722.94141707795,353532.26872002863,1.2063099111120027e+07,|,<nil>,104537.71157911528,5.761544881706612e+06,5.714075800298254e+06,|,208,<nil>,<nil>,<nil>,<nil>,<nil>
"LIKE-USDC<a href=""https://solscan.io/address/HRdHaHEEVhbeLD49qJF2QfkvPmm5DQsBSH5JdghXDmqZ"" target=""blank""> (HRdH...) </a>",194447.72549567517,723123.2705008511,1.2022623911910523e+07,|,0.01,120226.2391191051,2.5046124207073287e+06,120170.36585427044,|,79,213067.71083287662,7190587.223993186000000000,81606.149450000000000000,0.01828,1.000216
<nil>,4333.216171240225,1.19527189960869e+07,1.19527189960869e+07,|,<nil>,19124.35039373942,168996.72914386797,173573.92803058415,|,262,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-PEANI<a href=""https://solscan.io/address/GcLjj9JCUJ9Gj5bSDZ6FPf6JGteSAj35z8g8PjJv5ybC"" target=""blank""> (GcLj...) </a>",5.94700580679,86.25229804844,1.1879882765534678e+07,|,0.02,237597.65531069532,1538.9758668813836,2.119079549850843e+07,|,244,152.279389128394,0.171636607000000000,304264.386856000000000000,197.63,0.000389
"SOLCA-USDC<a href=""https://solscan.io/address/HtMEoQyvB5HimfwvekECXUv9zpYgAUKPrJDxDXoCBm2d"" target=""blank""> (HtME...) </a>",44.39518697280401,10492.263920979363,1.1756202492029658e+07,|,0.01,117562.02492029744,5.958570082189391e+06,117495.51386228975,|,114,22890.369135990943,4069445.461852000000000000,22885.425884000000000000,<nil>,1.000216
<nil>,13253.2661425626,192916.4200287656,1.1755212073932042e+07,|,<nil>,235104.24147864355,454096.8782057404,452390.1036140365,|,264,<nil>,<nil>,<nil>,<nil>,<nil>
<nil>,174954.66013308876,6.089247829589863e+06,1.170921621576023e+07,|,<nil>,234184.3243152032,4.787670193851285e+06,4.959157974727113e+06,|,148,<nil>,<nil>,<nil>,<nil>,<nil>
"FRONK-USDC<a href=""https://solscan.io/address/AiyJ3nJqihMuSjKmAbDVXhXMonzsMtLJQxgLeZ9by7YA"" target=""blank""> (AiyJ...) </a>",1899.8754290236652,9549.376722661083,1.1565024419668121e+07,|,0.01,115650.24419668027,2.405357968680154e+12,115523.93732792667,|,366,1317.571753039304,385590865680.114950000000000000,1317.287219000000000000,0,1.000216
"SOL-PRCL<a href=""https://solscan.io/address/8vAABVCTYH6NbAH1JLXKv6XnMDSdniDQ1PkjM3WFhZz9"" target=""blank""> (8vAA...) </a>",69384.77083194855,415009.1842261131,1.1528756678150091e+07,|,0.003,34586.27003445026,203.6431709371615,82204.70547245129,|,362,6865.0758060669,34.737012630000000000,63000.552462000000000000,197.63,<nil>
"JUPYI-WEN<a href=""https://solscan.io/address/5KYrmoGccr9b7LqKshZKGzyehdUvF62f9a42rcPxb5M5"" target=""blank""> (5KYr...) </a>",2930.961824262452,138103.29313265812,1.1482666619337915e+07,|,0.0016,18372.26659094059,19146.564931648783,1.0590181207606871e+08,|,234,1082.74614945602,1225.707805000000000000,25014355.161430000000000000,0.883364,<nil>
